,0
246,6.166885987497439
247,3.0926190569879175
248,0.9086711834572012
249,2.0348488878113997
250,3.2810913270889763
251,1.5818220102535459
252,3.28136467745174
253,3.783566155905358
254,5.287183275930077
255,2.7393219508091726
256,1.3774061390763275
257,2.037102733229335
258,3.4883923169812205
259,3.986018533049597
260,1.6858413068762683
261,1.351775620919064
262,1.0965912366289516
263,2.946379920512965
264,0.5450540236270388
265,2.227722215710888
266,1.0033932998003134
267,3.892354312607692
268,2.0282655739758892
269,3.1520561611051288
270,2.191885026141087
271,3.8963616140063655
272,6.333626509758081
273,2.9817962682762853
274,1.9971128649468208
275,2.0347623780070565
276,1.846894582939448
277,3.48649636561714
278,2.9042529098299372
279,7.984995712348112
280,2.0548454998312318
281,4.143592487604898
282,1.1623812491998877
283,8.219650085205181
284,1.7625993821897321
285,2.933421640000461
286,-0.3156227490698374
287,2.7537432969703515
288,2.9239538112115397
289,5.28735044529577
290,1.2198728694423773
291,3.798275589209576
292,5.162590923136
293,0.7188251592885875
294,4.225919620601778
295,3.416730969918258
296,4.334019460071649
297,4.347216384547394
298,1.2668865703054029
299,0.8844894666813827
300,1.4639016527413444
301,3.9805165173035975
302,2.556679687838927
303,2.706985854896042
304,3.2678794419077093
305,0.5640219511524551
306,2.1143292848090907
307,1.1174195989786933
308,6.6579320471885195
309,0.60097593789901
310,2.1889409880886275
311,4.515391679684621
312,1.5160437357670289
313,0.6991007517412233
314,1.8821774591278517
315,4.001116150197419
316,0.37132716628528467
317,0.641078846221153
318,2.792479416484973
319,0.01468245242205591
320,2.8266404433898056
321,1.6765428903433284
322,4.144389115156456
323,3.1541465095081627
324,2.5853036851264144
325,2.8715498442487486
326,6.189982559159868
327,7.6050519552545675
328,3.9290487444232682
329,5.950749944319305
330,3.089547581233446
331,3.4389098165971346
332,2.7834716242845663
333,-0.2909213448968406
334,3.7915638735829607
335,4.041096577945237
336,1.3449401437073725
337,5.597937193796376
338,0.6464587614668164
339,6.247576413411692
340,2.624201249316333
341,0.5236554279289839
342,1.2176560488542048
343,1.6984002483314509
344,3.576492051796806
345,3.6063865660697303
346,2.883266384662162
347,3.801678064238573
348,5.785756248763782
349,3.7001945298792935
350,3.1137218490649112
351,2.2144703646573247
352,6.221532299073079
353,3.2704801808984363
354,2.7713494697689653
355,2.543713792908295
356,1.0083450928168611
357,1.5749907922062187
358,2.972064225258428
359,3.4717141915394922
360,4.368545481045565
361,3.908215437923255
362,4.548958125278922
363,2.777922823677909
364,1.2015064858231568
365,2.6140706041856507
366,1.3060456519994499
367,3.7570733784189625
368,0.361011548619539
369,2.276846001072098
370,5.458270343528614
371,2.0282236377808633
372,4.53620980514213
373,1.6350817298094429
374,1.2687065877830017
375,4.420143855058927
376,1.9103555102936949
377,2.890157792288263
378,2.0978216596003643
379,7.085406783887351
380,1.922295851443991
381,4.374383635391618
382,3.0663119918039694
383,3.553255773646681
384,2.3535774815113997
385,0.4663117560337149
386,1.5820726609519018
387,2.2166802473049714
388,3.9524395753858363
389,4.655203742652574
390,2.910937319213847
391,-0.04121417927259094
392,2.7043062246259177
393,2.1067284025842006
394,0.7497346825479939
395,2.4716690753740673
396,3.6860031828323594
397,3.1424205893218056
398,5.068896780900498
399,3.4500058513732217
400,1.9811513023324894
401,1.1817703250615808
402,3.3276069425473365
403,5.392079797812213
404,1.6255712634986381
405,3.678393734925859
406,4.227719975042652
407,3.5535441022828738
408,4.580403999886496
409,1.8941065647031996
410,1.348104900620471
411,3.216479521000017
412,2.39839487453666
413,1.4210468780904855
414,5.691917612741001
415,2.740484950949865
416,7.058422022001729
417,2.7992917604203145
418,5.231719796194388
419,5.986971043483626
420,4.648224562303089
421,3.9700069580314508
422,1.319073179767633
423,1.6311834935838303
424,1.9960746937454115
425,1.218316240133388
426,3.4867568595824583
427,3.1363418742007223
428,2.0818259144007745
429,2.5501245754893747
430,2.3292572318601104
431,2.2515134781010127
432,3.3137636951843263
433,4.560034636008762
434,3.0449019322874245
435,3.4134562488403657
436,4.5226602558429425
437,0.7105935062912304
438,4.354481246807931
439,3.257432551781166
440,1.5306341791893296
441,2.05111931070506
442,2.6058322039128723
443,3.5581195269587873
444,4.233073481797948
445,1.0779321342510606
446,3.8324222729533797
447,2.3827283112867135
448,3.7287302732464624
449,3.2255671628763674
450,1.9240394960152853
451,6.403264272502942
452,4.483608539714397
453,1.7270110529028497
454,2.182435270189865
455,5.473449050721218
456,2.4735578977533113
457,2.5835483760484763
458,1.9942233405618979
459,2.9921251041081454
460,1.821920704629973
461,1.8864534370401587
462,4.5250536328025115
463,0.7884206184375268
464,1.9988500211226843
465,7.0641637262510715
466,1.5117604115159162
467,4.18090371360972
468,0.6436151330197741
469,4.904367189685217
470,0.8224067997383602
471,0.9861757578683756
472,2.0278938952513905
473,-0.07944731512785774
474,5.6671834721794365
475,3.6579150671500966
476,3.7427316155311057
477,0.8385229741889553
478,4.294143059313642
479,3.0313632751185198
480,5.592502913802197
481,4.2262620845038175
482,1.8172802729076218
483,0.20460939399456335
484,4.0934062758179195
485,2.2350432565275353
486,5.813562561509808
487,5.058255854515345
488,4.739077975104229
489,1.3144207294291332
490,1.2288432903488804
491,3.239844230512925
492,5.585688990825906
493,7.063042432261279
494,4.771419625831102
495,3.500238134818266
496,1.4723309247101766
497,3.3706312699047194
498,2.67668446788627
499,-0.024456160103499734
500,3.04051995464622
501,3.2072583616606507
502,5.551283431984502
503,1.9973923478742397
504,1.4996038111248746
505,1.4437367979426405
506,2.771117765430603
507,-1.2397019868741967
508,1.546896031589776
509,4.578749619509626
510,1.9077050349992426
511,5.354938074609133
512,0.9934438127069016
513,3.5788286529763225
514,3.106847339242877
515,1.831598536038028
516,4.255019411757728
517,4.050145011976138
518,1.4510898823116198
519,5.3349959330083525
520,3.327093018627598
521,1.6990417947064362
522,1.7740676729242901
523,3.107706184993658
524,2.139262117140898
525,3.4300731091535215
526,4.204189273771298
527,7.234245705487924
528,5.2756546879451935
529,3.8167684701061257
530,3.6054375594123043
531,3.9112469727896277
532,3.3071370978121966
533,2.0029856204088823
534,1.4037484874339312
535,2.331782211707765
536,2.4178792138090337
537,2.1142295172037127
538,5.4829914025405015
539,0.44448632031927765
540,7.046643204629137
541,0.7161470580501892
542,3.403924943458725
543,4.7469878447116045
544,3.0886497238199913
545,3.6522703356534465
546,4.73012139716501
547,2.320877980670794
548,3.3853886551730303
549,4.003649318453405
550,1.690417018073429
551,2.098521867694961
552,4.815311781172005
553,2.807384300603874
554,2.2585169377740937
555,5.548733437993785
556,2.983923278488067
557,2.631473359948257
558,0.20579851281510886
559,2.8483536144435013
560,6.037695493230194
561,2.224022283142476
562,3.021291932582197
563,-0.07454115231919389
564,0.46068935256598764
565,1.8725784511483599
566,1.9991049319718484
567,3.760247895996955
568,1.706515189468825
569,3.183864756001434
570,3.039139024708564
571,1.0306588572383535
572,1.4005231148054766
573,2.4452472921443844
574,4.175190584441736
575,2.1433638205324455
576,3.1870816998704745
577,3.1278209150768554
578,0.2606070441833489
579,4.658071186726192
580,0.47829284507868264
581,2.89317985417605
582,1.524136273498025
583,2.867085303462874
584,1.5167259665348527
585,1.6090948048574496
586,0.4292169559493113
587,4.903758982681365
588,1.4661165320296072
589,1.2924000876304318
590,3.4974818380915873
591,3.3140173118780316
592,1.8350197381189826
593,2.443408168314319
594,3.9281447079192864
595,3.6096454252830332
596,1.8732356553072345
597,2.9224048674138157
598,0.3754445186876144
599,0.7348389134429899
600,4.358953297339409
601,1.7561772939718177
602,1.5200689017234372
603,2.230730647651768
604,1.9827704169611313
605,0.7788441318429712
606,4.13345511271356
607,2.985961227173439
608,1.3232066803249465
609,1.211445976832544
610,2.4621197095805436
611,5.062934767602842
612,3.058700587678608
613,2.96608713813986
614,1.9006234403803668
615,3.8364435265097097
616,3.466401901843463
617,4.522441531951996
618,5.034161719329655
619,2.2115540178585933
620,2.875912260772311
621,4.378927392017133
622,0.14527945229134615
623,5.498592414179893
624,2.493815024449793
625,0.611359137889909
626,1.7381441769376327
627,6.214518829039241
628,4.383994581264193
629,2.798432517799855
630,2.1395134796222153
631,1.728682148655533
632,3.6284490832150462
633,2.5699044409709635
634,1.6871976387383076
635,2.07429577417515
636,2.610824895201802
637,4.124072082913058
638,3.038314067706281
639,4.9670084584709855
640,1.260372419150977
641,4.710056307288759
642,3.1441486554996247
643,1.1804950152427502
644,0.38978879111102516
645,2.896141301789493
646,3.203995514621647
647,1.9611154195304363
648,2.124159087615851
649,6.748931448925218
650,4.8485424685990886
651,2.428964464568325
652,4.658914792531475
653,5.333003976143596
654,1.8793863251098895
655,0.970987603817384
656,5.642354827042409
657,1.067562313936003
658,3.8917127380306775
659,1.487568695385355
660,0.9767823191065229
661,0.7023985719432134
662,3.97167256183273
663,3.199009301072349
664,0.13666204708023305
665,2.66201283394963
666,1.8348682884255971
667,4.287433084918615
668,1.4679937570659256
669,4.420009849027808
670,0.9292910082110442
671,1.6160756676414567
672,1.7714365687611175
673,0.9131854493761213
674,3.4486793507017874
675,4.55384003933752
676,2.1228750514785095
677,5.157567337331926
678,5.492123554368077
679,5.178345943155812
680,2.1038450899553918
681,7.142347406003116
682,4.92660384717103
683,3.7446993053159963
684,2.1554113995487243
685,1.5539356598515461
686,5.531015790492136
687,0.6629255950785963
688,2.475702616243887
689,4.602996299449488
690,3.3167001454172977
691,5.954433304529812
692,0.8306108550214685
693,3.27228718620009
694,2.512068823931869
695,4.95533358973194
696,2.5894995053656986
697,2.16159061982014
698,4.0426192868684785
699,5.728415892896956
700,-0.5971135176953741
701,0.6905467850637131
702,1.2300618969009163
703,2.4104235169594954
704,2.2106804250728045
705,7.021192518350169
706,2.5995037060300037
707,0.9031761590412831
708,4.106981036411964
709,4.301817695697356
710,1.1985376320843888
711,3.057622793571431
712,0.6515152543951905
713,3.1407015800847002
714,6.1134134260160335
715,1.3610632307092285
716,0.5283992921911165
717,1.7998778878741062
718,5.2009910691441075
719,3.544243496180866
720,0.46813055767183176
721,1.0398981699386796
722,2.9748874855103318
723,0.9313505669682643
724,0.23642691341783528
725,2.271514609551293
726,1.5443987401411798
727,6.262896823457737
728,5.768725991568769
729,3.3413858121700413
730,1.8625471302474275
731,4.245618674731035
732,2.943679699862193
733,1.565801174722589
734,6.023273999274712
735,3.1009038085251985
736,2.7372529027618144
737,1.5508553393855244
738,4.696017655000583
739,2.450122837192565
740,0.6656824780304655
741,2.6050002486105615
742,7.415171270322417
743,2.3898656171912527
744,1.4338591637767006
745,3.8115834474597365
746,2.8052266550368246
747,1.8407547188838196
748,3.2266567853990535
749,3.626787514760606
750,3.951710739214797
751,3.4583869284578075
752,6.165438135033945
753,5.541331821490102
754,5.17038021093094
755,4.113962536419454
756,2.907832463693051
757,0.9200945498242717
758,2.932676030617692
759,0.5860049857043189
760,1.9154843445878142
761,3.9696789912955475
762,2.5650756340881595
763,2.167772193808513
764,2.4241376163368478
765,2.214817740989462
766,4.539597925203284
767,3.1140978768653675
768,5.824284385029932
769,3.9007892863717877
770,2.8920755799900024
771,0.9029733728181095
772,2.3556388528710923
773,3.8274725107366248
774,1.464567189563974
775,0.921350896567121
776,3.7492015805776626
777,3.9184498157031484
778,1.9906685756182
779,2.299237581536819
780,7.447313910720184
781,6.100730153683563
782,2.5709795843546632
783,1.8764566066960935
784,1.3785693091912865
785,2.7687229746192585
786,2.726686085224233
787,6.158076745821151
788,1.4882297385420713
789,3.8841900533937923
790,1.8467482434153157
791,2.494384465418094
792,1.4555511856144892
793,5.382449646781294
794,3.5213754693096364
795,0.2731965510066109
796,0.8115852237041584
797,0.680277808222519
798,0.13428857188494672
799,3.409336919385223
800,5.393066789841545
801,3.0036105734159904
802,2.478916245140494
803,3.4583457748691817
804,3.951641706102344
805,3.59216765144373
806,2.7383345787150595
807,1.993122884891456
808,2.6528591849609184
809,3.658518357452476
810,4.491481459845064
811,4.598671722400072
812,5.1555963948359755
813,1.5993705971251055
814,1.978499199237484
815,3.552563760670118
816,1.7708530567124792
817,3.9655467644132623
818,-0.20372624667749792
819,1.8044711097140458
820,1.750883439395659
821,2.3399619146035566
822,2.6308525079481955
823,0.8669089739454957
824,1.140584892931586
825,0.8660646296316996
826,3.8183788506139202
827,5.057980562854719
828,6.753344174393201
829,2.354689899699922
830,1.1881050216743825
831,1.9433275463907518
832,0.546173719532744
833,1.5828608070417247
834,3.9691546566177287
835,3.697285624679886
836,1.737672762963767
837,0.8306002530952719
838,3.2747127863503573
839,1.8930538890646553
840,5.044013187373535
841,3.061456524938691
842,3.208550677981676
843,7.722349159123225
844,3.5290497202778273
845,2.001503304633859
846,3.234291599835347
847,3.361549931742507
848,2.27520138502085
849,4.604038859177958
850,1.6454204710058822
851,4.192978760188062
852,1.4129871365678943
853,2.413401050608708
854,1.5046414391937026
855,0.6496033797365309
856,2.989962346168473
857,1.552061410935595
858,0.5220939342400519
859,2.558802029848097
860,3.392256519754355
861,3.47939578766591
862,1.984708256737592
863,0.5759634552347962
864,4.624695975635927
865,2.64827432021234
866,3.1809397873259484
867,2.2310646186209575
868,3.077422970764432
869,2.0322105058287105
870,5.8962470975752055
871,2.4511261519649716
872,-0.20612206185173343
873,1.4399189537751054
874,2.8719278913485056
875,-0.7960315057865768
876,3.110297925634439
877,-0.7099041485183106
878,3.0584855892979084
879,1.1284832044475572
880,4.259583601819561
881,1.250697955195534
882,3.443725059686484
883,1.7167844118749747
884,2.0044519924494386
885,-0.016465061243822077
886,2.8913501209848294
887,2.4321362863600378
888,2.375209762135964
889,1.3827141900897424
890,2.797650396960487
891,5.258646597235272
892,4.579734406404323
893,4.813027553859107
894,3.1058599885544793
895,6.231221805254155
896,3.739294015661584
897,2.437619091982482
898,7.083924688222193
899,3.838206349175869
900,-0.08577889559430385
901,0.6312297073576951
902,2.0981575620856168
903,0.40231647096047546
904,-0.20231840885902094
905,6.916156779137202
906,1.3436399796413259
907,1.315036892818617
908,2.654252793281349
909,5.58847658036467
910,2.2134896444100907
911,2.6056660703190215
912,3.9645291181216087
913,1.0563299399051298
914,3.889091220490597
915,3.9106499824158987
916,2.7288761858047637
917,0.6704254232274663
918,3.598064212119268
919,1.9054598085573733
920,4.255209268879407
921,4.375955654809016
922,4.399502518721346
923,1.3294341946976944
924,3.3284671594543074
925,6.611954915745574
926,0.12163241255008139
927,3.3561022450136653
928,3.9245037870448165
929,7.675209040427344
930,4.769791289152897
931,1.9147762512030746
932,2.3441934900381964
933,2.5589543378785837
934,2.6628570958166082
935,0.8737622980877771
936,1.9330033214154705
937,3.252782289243585
938,1.0675229024096984
939,2.4650915011334424
940,3.92988674045153
941,5.247802239569173
942,4.728662809094391
943,5.022673651717735
944,2.05062691141334
945,4.1439745139265405
946,1.9870091603218127
947,4.707524104764975
948,3.4953745486637455
949,3.173241487762629
950,0.7252292645271619
951,2.2725612200495826
952,4.59429286608464
953,2.2740663993394534
954,1.3749728276591882
955,2.2128971567610614
956,3.793899037592057
957,1.4535235502866555
958,9.128290295965542
959,5.239544977626475
960,1.9703364272551243
961,3.9867230106517435
962,4.037497163509795
963,4.440396452601556
964,1.845154316436677
965,1.9883926578520672
966,3.2660187552030933
967,6.033769792495593
968,1.7885520580356589
969,4.5726632878557645
970,3.859522577933627
971,3.042948237798384
972,1.7959710899836239
973,6.807445575511611
974,4.62049415580049
975,2.453121466085197
976,4.868204506212344
977,1.1275088395577022
978,1.296172270687093
979,1.2333030794501938
980,2.0604576440961377
981,3.6466775777478824
982,1.0813377544918044
983,2.5279772471039754
984,3.3609445034507655
985,2.196765545290594
986,3.872329345603221
987,3.303287973918219
988,5.033120219285708
989,2.0539114278117685
990,3.0465698862581845
991,1.5171068028020211
992,3.6207190363232375
993,1.572851911418027
994,2.5481091818691137
995,3.642280364388002
996,4.1252854071639025
997,1.3965783878779965
998,1.126683456594224
999,0.9818312055795388
